id,year,school,school_composition,school_involvement,sep,sep_alpha,sep_beta,oa_1,oa_2,oa_3,oa_4,tr_1,tr_2,em_1,em_2,em_3,em_4,ia_1,ia_2,wc_1,wc_2,cq_1,cq_2,cq_3,cq_4,cq_5,mb_1,mb_2,dp_1,dp_2,mb_3,mb_4,mb_5
56,12,48,catholic,3,1,NA,NA,3,3,3,4,3,3,3,4,4,5,1,1,3,3,3,3,3,1,1,3,3,1,3,5,3,3
57,8,35,protestant,3,NA,2.895368623950058,6.336085065094098,4,3,3,3,3,3,3,3,3,5,1,1,3,3,2,2,2,1,1,3,3,3,3,3,3,3
57,9,35,protestant,3,NA,2.895368623950058,6.336085065094098,5,5,5,5,3,3,3,2,3,3,1,1,3,3,2,2,2,2,2,3,3,4,5,5,5,5
57,10,35,protestant,3,NA,2.895368623950058,6.336085065094098,4,4,4,4,4,4,3,3,4,3,1,5,5,5,2,2,2,3,3,5,5,4,5,5,4,3
57,11,35,protestant,3,NA,2.895368623950058,6.336085065094098,4,4,4,4,5,4,2,3,4,3,1,1,4,4,3,3,3,1,1,4,4,3,3,3,3,3
58,8,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,5,1,5,5,5,4,1,2,4,5,1,2,4,5,3,2,4,3,1,2,4,5,5,5,5,4
58,9,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,NA,NA,NA,NA,NA,NA,2,3,5,5,1,1,3,4,2,1,2,2,1,NA,NA,5,5,5,5,5
58,10,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,4,3,3,3,4,3,3,4,3,4,1,2,3,4,2,2,2,2,1,4,3,3,5,5,5,5
58,11,2,catholic,2,NA,0.2857574993709271,1.5713003170179412,4,3,4,NA,4,4,3,5,4,5,1,1,4,4,3,2,3,2,4,5,5,4,5,5,5,5
60,8,46,catholic,3,NA,4.273489511712036,13.664480237195948,3,2,4,3,2,2,2,2,3,3,1,1,3,3,1,2,2,2,2,4,3,4,4,4,3,3
60,9,46,catholic,3,NA,4.273489511712036,13.664480237195948,4,3,5,4,4,4,4,4,4,4,3,2,3,3,1,3,3,3,3,4,3,4,4,5,4,4
60,11,46,catholic,3,NA,4.273489511712036,13.664480237195948,3,3,3,5,4,4,4,4,3,4,1,1,4,4,3,3,4,2,1,5,5,5,5,5,5,5
60,12,46,catholic,3,NA,4.273489511712036,13.664480237195948,3,3,3,4,3,3,3,4,3,2,1,2,3,3,3,3,4,1,1,5,5,5,5,5,5,5
61,8,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,NA,3,3,4,4,2,1,3,3,1,1,3,3,1,1,1,1,1,3,3,4,4,4,4,4
61,9,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,2,4,3,4,NA,2,2,2,3,1,1,3,3,1,1,1,1,1,3,3,3,4,5,5,5
61,10,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,3,3,4,4,2,2,2,2,1,4,3,3,1,1,1,1,1,3,3,3,3,4,4,4
61,12,52,catholic,1,NA,3.6192395359931355,36.43334353552604,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,3,3,2,3,3,3,3
62,8,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,2,3,3,4,4,2,2,2,4,2,3,3,3,2,2,2,1,1,4,3,3,4,5,3,4
62,9,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,2,2,2,3,2,1,1,2,3,1,3,2,2,1,1,1,1,1,3,3,4,4,4,4,5
62,10,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,2,2,2,3,2,1,1,1,2,2,3,3,2,2,2,1,1,2,1,2,3,4,4,3
62,12,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,3,2,3,3,2,2,2,2,3,3,2,2,1,1,1,1,1,2,2,3,5,4,3,4
63,8,25,catholic,3,NA,1.4186413414710914,15.415294947708112,4,3,3,3,3,3,3,3,4,5,3,1,3,3,3,3,3,3,3,5,5,4,4,3,3,3
63,9,25,catholic,3,NA,1.4186413414710914,15.415294947708112,5,4,5,5,5,5,3,3,1,4,1,1,5,4,5,2,2,2,3,5,5,5,5,5,5,5
63,10,25,catholic,3,NA,1.4186413414710914,15.415294947708112,4,4,5,5,3,4,2,4,3,5,1,1,5,4,3,3,4,3,5,5,5,3,3,5,5,5
63,11,25,catholic,3,NA,1.4186413414710914,15.415294947708112,5,5,5,4,5,5,4,3,4,4,1,1,5,5,5,5,4,5,4,5,5,4,5,5,5,5
64,8,6,catholic,1,NA,1.8592631480728075,48.629317099794235,4,4,4,4,4,4,4,4,3,2,1,5,3,3,3,2,1,2,2,5,4,4,3,3,3,3
64,9,6,catholic,1,NA,1.8592631480728075,48.629317099794235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,10,6,catholic,1,NA,1.8592631480728075,48.629317099794235,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,4,4,2,3,3,3,3,3,3,2,3
65,8,42,catholic,1,NA,5.199956854512955,2.0363856101303406,3,1,2,3,2,1,1,1,3,5,5,3,1,1,1,1,1,1,1,4,5,5,5,5,5,5
65,9,42,catholic,1,NA,5.199956854512955,2.0363856101303406,3,3,2,2,1,2,2,2,3,4,3,2,4,5,1,3,2,2,1,2,3,4,3,2,3,2
65,10,42,catholic,1,NA,5.199956854512955,2.0363856101303406,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,3,4,2,5
66,8,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,4,3,3,3,2,4,3,2,4,1,3,3,2,4,4,2,1,1,2,3,2,2,4,3,3
66,9,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,4,2,3,4,3,2,2,2,2,1,1,3,2,3,2,2,2,2,2,2,4,4,3,2,3
68,9,56,catholic,3,0,NA,NA,4,2,4,3,3,3,5,4,5,5,1,1,3,3,1,1,1,1,1,2,3,1,1,2,1,3
68,10,56,catholic,3,0,NA,NA,3,3,3,3,3,3,1,1,1,1,1,1,3,3,1,1,1,2,2,1,1,1,1,1,1,1
68,11,56,catholic,3,0,NA,NA,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,5,3,2,1,1
68,12,56,catholic,3,0,NA,NA,2,3,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69,8,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,3,3,3,2,2,1,3,1,2,1,1,2,2,3,3,3,2,2,5,5,4,5,2,2,2
69,9,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,3,3,3,4,4,4,5,5,5,1,1,3,3,5,5,5,3,4,5,5,5,5,3,3,3
69,10,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,3,3,3,3,3,5,5,5,5,1,1,3,3,5,4,4,3,2,5,5,5,5,5,5,5
69,11,33,protestant,3,NA,2.7494417691902795,5.089595172275055,4,4,4,3,3,3,3,3,1,3,1,1,3,3,5,5,5,3,3,3,3,5,5,5,5,5
69,12,33,protestant,3,NA,2.7494417691902795,5.089595172275055,3,3,3,3,3,3,3,3,3,3,3,3,4,4,NA,5,5,5,4,3,3,3,3,3,3,3
70,8,46,catholic,3,0,NA,NA,2,1,3,3,3,3,2,2,2,4,1,2,2,2,2,2,2,1,1,4,4,3,NA,5,4,4
70,9,46,catholic,3,0,NA,NA,3,2,3,3,3,2,2,2,3,4,3,3,3,3,1,1,1,1,1,4,4,3,3,4,4,4
70,11,46,catholic,3,0,NA,NA,3,3,3,1,1,2,1,3,2,2,2,2,3,2,1,1,3,1,1,1,1,4,3,3,2,2
70,12,46,catholic,3,0,NA,NA,3,3,3,2,2,2,1,3,3,3,3,2,3,2,1,1,2,1,1,3,2,3,3,4,4,4
71,8,34,protestant,3,NA,4.7753099105051895,4.086017286427854,3,3,3,5,3,3,2,1,4,4,1,1,3,4,2,2,2,2,1,4,5,3,3,3,5,5
71,9,34,protestant,3,NA,4.7753099105051895,4.086017286427854,4,4,4,4,4,4,4,1,1,3,1,1,5,5,5,3,5,2,4,4,5,3,5,4,5,5
71,11,34,protestant,3,NA,4.7753099105051895,4.086017286427854,5,5,5,NA,NA,NA,4,4,4,4,1,1,NA,NA,5,5,5,5,4,5,5,3,3,NA,NA,NA
72,8,19,protestant,3,1,NA,NA,3,3,3,3,3,3,4,1,1,3,1,1,3,3,1,NA,NA,3,1,3,3,5,3,5,3,3
72,9,19,protestant,3,1,NA,NA,3,3,3,3,2,2,3,3,1,1,1,1,3,3,3,3,1,1,4,4,4,5,5,5,3,1
72,10,19,protestant,3,1,NA,NA,3,3,5,4,2,2,3,4,1,3,1,1,3,5,1,1,5,1,5,3,5,5,5,5,3,3
72,11,19,protestant,3,1,NA,NA,5,5,5,5,3,3,4,4,1,5,1,1,3,3,5,3,5,3,5,5,5,5,5,5,5,5
72,12,19,protestant,3,1,NA,NA,3,4,5,3,3,3,2,1,3,3,1,5,3,4,5,3,3,2,3,3,3,5,5,5,3,3
73,8,17,catholic,2,1,NA,NA,3,3,3,3,4,4,2,3,1,4,1,1,3,3,1,1,1,1,1,4,4,5,5,5,5,5
73,9,17,catholic,2,1,NA,NA,3,3,3,3,3,3,2,3,2,3,1,1,3,3,1,2,2,2,1,5,5,5,5,5,5,4
73,10,17,catholic,2,1,NA,NA,3,3,3,3,3,3,3,2,3,4,1,1,3,3,3,3,3,2,2,3,3,5,5,4,4,3
73,11,17,catholic,2,1,NA,NA,4,4,4,3,4,4,3,3,2,4,1,1,3,3,3,3,3,3,3,3,3,5,5,5,5,2
73,12,17,catholic,2,1,NA,NA,5,3,3,3,3,3,3,3,2,4,2,2,2,2,5,3,4,5,4,3,3,5,5,5,4,2
74,8,25,catholic,3,NA,1.4186413414710914,15.415294947708112,2,3,3,3,2,NA,3,3,3,2,2,NA,3,2,3,2,2,3,3,NA,NA,3,4,2,4,3
74,9,25,catholic,3,NA,1.4186413414710914,15.415294947708112,4,4,3,4,3,3,4,5,1,5,1,NA,3,4,3,2,1,3,3,2,3,3,5,5,4,3
74,11,25,catholic,3,NA,1.4186413414710914,15.415294947708112,4,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,1,1,3,3,3
74,12,25,catholic,3,NA,1.4186413414710914,15.415294947708112,3,4,5,3,3,4,2,4,3,3,1,4,3,2,3,3,5,3,3,3,2,4,1,2,3,4
75,8,4,catholic,3,NA,3.3398853937300474,15.854026271529428,NA,NA,NA,NA,NA,NA,3,1,4,3,3,4,2,3,3,2,1,1,2,NA,NA,3,4,NA,NA,NA
75,9,4,catholic,3,NA,3.3398853937300474,15.854026271529428,3,3,3,3,4,3,3,3,3,3,1,1,2,4,2,3,3,1,5,5,4,2,2,5,5,5
75,10,4,catholic,3,NA,3.3398853937300474,15.854026271529428,4,1,5,3,3,3,2,2,3,3,1,1,2,4,2,2,1,2,2,3,3,3,4,3,3,3
75,11,4,catholic,3,NA,3.3398853937300474,15.854026271529428,4,4,4,5,4,4,3,3,2,4,1,1,4,4,4,3,4,3,4,3,4,3,5,NA,NA,NA
76,8,46,catholic,3,1,NA,NA,2,1,3,3,3,3,2,3,2,3,1,2,2,2,3,3,4,1,1,1,3,4,5,5,5,5
76,9,46,catholic,3,1,NA,NA,2,1,3,3,2,3,2,3,3,4,1,1,2,3,2,1,2,1,1,5,3,3,5,4,3,3
76,10,46,catholic,3,1,NA,NA,5,4,3,4,NA,NA,2,4,2,4,1,1,2,1,1,1,1,1,1,5,4,3,4,NA,NA,NA
76,11,46,catholic,3,1,NA,NA,4,4,4,5,4,4,3,5,5,5,1,1,5,5,2,2,2,1,1,5,5,5,5,5,5,5
77,8,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,3,3,4,4,1,2,4,4,1,1,3,3,1,1,1,1,1,4,4,3,3,5,5,4
77,9,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,2,3,3,4,4,3,3,3,4,1,1,2,2,1,1,1,1,1,4,3,4,4,4,4,4
77,10,28,catholic,1,NA,0.800707080536275,5.76061292879427,4,4,4,4,5,5,3,3,3,3,1,1,3,3,1,1,1,1,1,3,4,5,5,5,5,3
77,12,28,catholic,1,NA,0.800707080536275,5.76061292879427,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,5,5,4,4,5,5,5
78,8,49,catholic,1,NA,9.103951871822295,32.71501399796537,NA,NA,NA,NA,NA,NA,2,3,3,5,2,1,NA,NA,1,4,2,5,3,NA,NA,NA,NA,NA,NA,NA
78,9,49,catholic,1,NA,9.103951871822295,32.71501399796537,5,5,5,5,5,5,3,3,5,4,1,1,5,5,1,5,5,5,5,5,5,3,5,5,5,4
78,10,49,catholic,1,NA,9.103951871822295,32.71501399796537,5,5,5,5,5,5,5,5,4,5,1,1,5,5,1,5,5,4,5,5,5,4,5,4,5,5
78,12,49,catholic,1,NA,9.103951871822295,32.71501399796537,5,3,4,5,5,4,3,4,5,4,NA,1,3,3,1,4,5,3,5,4,4,4,5,5,5,5
79,8,35,protestant,3,NA,2.895368623950058,6.336085065094098,3,4,3,3,3,3,1,3,3,4,3,2,3,3,3,4,4,3,5,4,3,3,3,3,3,3
79,9,35,protestant,3,NA,2.895368623950058,6.336085065094098,5,5,5,5,5,5,5,5,5,5,1,1,3,4,4,3,1,2,3,5,5,5,5,5,5,5
80,8,7,catholic,1,0,NA,NA,4,4,4,4,4,4,3,3,3,4,1,1,3,3,1,2,2,1,2,4,5,4,5,5,1,5
80,9,7,catholic,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,1,NA,NA,1,2,3,2,NA,5,5,NA,NA,NA,NA,NA
80,11,7,catholic,1,0,NA,NA,5,4,5,5,5,5,3,5,4,5,1,1,5,5,2,4,4,3,4,5,5,4,5,5,5,5
80,12,7,catholic,1,0,NA,NA,5,5,5,5,5,5,4,5,4,5,1,1,4,4,2,2,3,1,1,5,5,4,5,5,5,5
81,8,46,catholic,3,NA,4.273489511712036,13.664480237195948,4,2,4,3,3,3,3,4,4,4,2,2,3,2,3,2,2,1,1,5,5,3,4,3,1,3
81,9,46,catholic,3,NA,4.273489511712036,13.664480237195948,3,3,3,2,4,4,3,3,3,3,3,3,3,3,2,1,2,1,1,1,2,1,1,2,2,2
81,11,46,catholic,3,NA,4.273489511712036,13.664480237195948,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,5,2,2
82,8,34,protestant,3,NA,4.7753099105051895,4.086017286427854,NA,NA,NA,NA,NA,NA,3,5,2,4,1,1,4,4,4,4,4,4,3,5,5,4,4,NA,NA,NA
82,9,34,protestant,3,NA,4.7753099105051895,4.086017286427854,5,4,5,4,5,3,4,2,3,4,1,1,3,3,5,5,5,2,1,5,5,4,3,5,5,5
82,10,34,protestant,3,NA,4.7753099105051895,4.086017286427854,4,4,4,5,5,4,2,3,3,5,1,1,5,5,3,3,4,3,3,4,4,3,4,3,3,3
83,8,7,catholic,1,NA,0.6272943184271225,43.950384170926014,3,5,4,4,NA,NA,3,NA,3,5,3,3,3,3,1,1,NA,1,NA,5,3,3,4,NA,NA,NA
83,9,7,catholic,1,NA,0.6272943184271225,43.950384170926014,3,3,3,3,2,2,2,2,3,4,2,3,3,3,1,1,2,2,3,4,3,3,4,5,3,3
83,10,7,catholic,1,NA,0.6272943184271225,43.950384170926014,3,4,4,3,NA,NA,3,3,3,5,2,2,4,4,1,2,3,2,2,2,4,3,4,NA,NA,NA
83,11,7,catholic,1,NA,0.6272943184271225,43.950384170926014,3,5,4,4,4,4,2,2,4,5,1,1,4,4,3,3,5,1,1,4,5,5,5,NA,NA,NA
83,12,7,catholic,1,NA,0.6272943184271225,43.950384170926014,5,4,4,4,4,4,4,4,4,5,1,2,4,4,2,1,2,1,1,4,4,3,3,3,5,4
84,8,54,catholic,1,0,NA,NA,2,3,3,2,2,3,2,1,2,2,2,2,2,2,1,1,1,1,1,4,5,3,3,5,5,4
84,9,54,catholic,1,0,NA,NA,3,2,3,3,4,3,2,2,3,4,2,2,2,3,1,2,1,1,1,3,4,3,4,4,3,3
84,10,54,catholic,1,0,NA,NA,3,4,3,4,3,4,2,3,4,4,2,1,3,4,2,3,3,2,2,4,4,4,5,5,4,4
84,11,54,catholic,1,0,NA,NA,4,5,4,4,3,3,2,4,3,5,2,1,3,3,3,3,4,3,3,4,4,2,3,4,4,3
84,12,54,catholic,1,0,NA,NA,4,5,4,4,4,4,4,4,5,5,1,1,3,4,1,3,4,2,3,4,3,3,3,5,3,3
85,8,28,catholic,1,NA,0.800707080536275,5.76061292879427,4,4,4,3,4,3,3,3,1,3,1,1,2,2,1,1,1,1,1,3,3,3,3,5,5,5
85,9,28,catholic,1,NA,0.800707080536275,5.76061292879427,4,4,4,4,4,4,3,3,3,3,1,1,3,3,1,3,2,2,2,4,4,3,4,5,5,4
85,10,28,catholic,1,NA,0.800707080536275,5.76061292879427,4,4,4,4,3,3,3,3,3,3,1,1,3,3,1,3,4,2,2,3,3,4,4,5,5,4
85,12,28,catholic,1,NA,0.800707080536275,5.76061292879427,4,5,3,3,3,3,2,2,3,4,2,2,3,4,1,3,4,2,3,4,4,2,4,4,4,4
86,8,36,protestant,1,NA,0.8934680610889587,3.040014479005184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
86,9,36,protestant,1,NA,0.8934680610889587,3.040014479005184,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2
87,8,26,catholic,3,NA,2.083601908302583,30.082838991938143,5,4,5,5,5,4,4,4,3,5,1,1,5,5,1,5,4,5,4,4,3,3,1,4,5,5
87,9,26,catholic,3,NA,2.083601908302583,30.082838991938143,1,5,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,5,2,1,4,4,3,2,2
88,8,42,catholic,1,NA,5.199956854512955,2.0363856101303406,2,1,3,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,1,2,4,2,3,4,3,3
88,9,42,catholic,1,NA,5.199956854512955,2.0363856101303406,1,1,NA,1,1,NA,3,2,2,1,NA,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2
88,10,42,catholic,1,NA,5.199956854512955,2.0363856101303406,1,2,4,2,NA,NA,2,1,1,1,1,4,1,1,1,1,1,2,2,3,2,3,3,2,3,2
89,8,27,catholic,3,1,NA,NA,5,5,5,5,5,5,3,3,4,4,1,1,3,5,3,3,3,4,5,5,5,1,3,5,5,5
89,9,27,catholic,3,1,NA,NA,5,5,5,5,5,4,5,5,5,5,1,1,5,5,3,4,1,3,5,5,5,5,5,5,5,5
89,10,27,catholic,3,1,NA,NA,NA,5,5,5,5,5,5,5,5,5,1,1,5,5,2,5,1,4,5,5,5,4,5,5,5,5
89,11,27,catholic,3,1,NA,NA,5,5,5,5,5,5,5,5,5,5,1,NA,5,5,5,5,5,5,5,5,5,2,5,5,5,5
89,12,27,catholic,3,1,NA,NA,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,4,5,5,4,5,5,1,1,5,5,5
90,8,22,protestant,1,NA,0.9214372667157666,6.197223851296806,3,2,4,3,2,2,2,2,3,4,2,3,3,4,1,2,1,2,2,3,2,3,2,4,3,4
90,9,22,protestant,1,NA,0.9214372667157666,6.197223851296806,3,4,3,4,5,5,2,4,3,5,1,1,4,4,2,2,1,3,3,3,2,4,4,4,4,4
90,10,22,protestant,1,NA,0.9214372667157666,6.197223851296806,3,4,4,4,4,4,3,NA,3,5,1,1,3,4,1,2,4,4,5,4,3,3,5,5,4,3
91,8,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,2,3,3,3,3,2,3,3,4,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3
91,9,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,3,4,4,3,3,4,4,2,4,2,2,4,4,2,3,2,3,3,4,3,4,4,4,4,4
91,10,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,1,2,2,2,2,2,2,4,4,4
91,11,10,protestant,3,NA,1.840253106493217,15.625487853734317,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,4,4,3,3,3,3,3
93,8,56,catholic,3,NA,8.599933584851236,90.23217593345457,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,5,5,5,3
93,9,56,catholic,3,NA,8.599933584851236,90.23217593345457,5,5,5,5,NA,3,1,1,4,3,1,1,5,5,3,4,1,3,5,5,4,5,5,5,5,5
93,10,56,catholic,3,NA,8.599933584851236,90.23217593345457,3,4,3,2,4,2,1,NA,1,NA,1,1,1,1,5,5,2,4,2,5,5,1,1,1,1,NA
93,12,56,catholic,3,NA,8.599933584851236,90.23217593345457,3,4,3,3,3,3,3,3,1,1,1,1,3,3,1,3,3,1,1,1,3,1,2,5,3,3
94,8,56,catholic,3,NA,0.9414737812977712,123.53518045173351,3,2,3,3,3,3,1,3,5,3,1,1,3,2,1,1,1,1,1,NA,3,4,5,3,3,3
94,9,56,catholic,3,NA,0.9414737812977712,123.53518045173351,5,NA,5,5,5,5,1,1,3,3,1,1,5,5,1,3,1,2,4,5,5,3,5,NA,NA,NA
94,10,56,catholic,3,NA,0.9414737812977712,123.53518045173351,3,3,3,3,3,3,2,1,2,2,1,1,3,3,1,2,3,3,2,3,3,3,4,3,3,4
94,11,56,catholic,3,NA,0.9414737812977712,123.53518045173351,5,5,4,4,4,4,4,4,4,5,1,1,4,4,1,3,4,2,3,5,5,4,5,4,5,5
94,12,56,catholic,3,NA,0.9414737812977712,123.53518045173351,5,5,4,4,4,4,2,1,5,5,1,1,3,3,1,1,2,1,1,5,3,5,5,5,4,4
95,8,36,protestant,1,NA,0.3549102839291145,2.7946636837391425,1,3,1,3,1,3,5,2,1,1,3,2,2,1,1,1,1,1,1,1,1,4,NA,2,2,3
95,9,36,protestant,1,NA,0.3549102839291145,2.7946636837391425,4,4,3,3,3,3,3,2,2,3,1,1,3,1,3,3,1,3,3,1,1,3,5,3,3,3
95,10,36,protestant,1,NA,0.3549102839291145,2.7946636837391425,5,5,3,3,3,4,5,5,3,3,1,1,3,3,2,2,1,2,2,1,1,3,3,5,5,5
95,11,36,protestant,1,NA,0.3549102839291145,2.7946636837391425,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3
96,8,4,catholic,3,NA,3.3398853937300474,15.854026271529428,3,5,5,4,1,1,1,4,3,5,1,1,3,5,1,1,1,1,1,1,5,4,5,5,5,5
96,9,4,catholic,3,NA,3.3398853937300474,15.854026271529428,NA,1,NA,1,5,5,1,1,1,1,1,1,2,3,1,2,2,1,NA,2,4,4,5,5,1,1
96,10,4,catholic,3,NA,3.3398853937300474,15.854026271529428,5,5,4,5,NA,NA,1,1,1,1,1,1,3,3,1,2,2,1,1,5,5,4,4,5,3,2
96,11,4,catholic,3,NA,3.3398853937300474,15.854026271529428,1,1,1,5,3,3,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,5,5,5,5
96,12,4,catholic,3,NA,3.3398853937300474,15.854026271529428,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,5,5,2,2,2
98,8,49,catholic,1,NA,6.22541083209978,51.471665250864874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
98,9,49,catholic,1,NA,6.22541083209978,51.471665250864874,3,3,5,3,3,4,1,3,1,5,1,1,3,3,1,3,1,2,2,5,3,5,3,5,3,3
98,11,49,catholic,1,NA,6.22541083209978,51.471665250864874,3,3,3,3,3,3,2,3,2,4,1,1,3,3,3,3,3,2,2,3,3,5,5,4,3,3
98,12,49,catholic,1,NA,6.22541083209978,51.471665250864874,5,4,5,5,5,5,3,3,3,5,1,1,3,3,4,3,3,1,1,3,4,5,5,5,3,3
100,8,26,catholic,3,NA,2.083601908302583,30.082838991938143,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,5,3,2
100,9,26,catholic,3,NA,2.083601908302583,30.082838991938143,2,1,2,2,3,4,2,2,2,5,1,1,1,2,3,NA,2,3,4,2,1,1,2,5,4,3
100,11,26,catholic,3,NA,2.083601908302583,30.082838991938143,5,5,5,5,5,NA,2,4,5,3,1,NA,3,5,5,5,5,5,5,5,5,1,1,NA,NA,NA
100,12,26,catholic,3,NA,2.083601908302583,30.082838991938143,4,3,2,4,2,1,3,5,2,1,1,1,3,2,2,2,3,3,5,1,3,5,1,1,2,2
101,8,25,catholic,3,0,NA,NA,3,4,3,3,5,5,3,3,1,3,1,1,2,3,3,3,2,3,3,3,3,4,4,5,2,2
101,9,25,catholic,3,0,NA,NA,4,4,4,4,4,4,3,3,3,4,1,1,3,3,1,2,3,2,3,4,4,3,2,4,4,4
101,10,25,catholic,3,0,NA,NA,4,4,4,4,4,3,3,4,3,3,2,2,3,3,1,1,2,2,2,3,3,4,5,4,4,4
101,11,25,catholic,3,0,NA,NA,5,5,5,5,4,4,2,1,1,1,1,1,5,5,2,1,3,2,3,4,5,5,5,5,5,5
101,12,25,catholic,3,0,NA,NA,5,5,5,5,5,5,4,5,4,5,1,1,5,5,2,2,4,2,3,5,5,5,5,5,4,4
103,8,49,catholic,1,NA,9.103951871822295,32.71501399796537,4,3,3,3,3,3,2,3,1,5,1,1,3,2,2,2,2,2,4,3,2,4,5,5,5,5
103,9,49,catholic,1,NA,9.103951871822295,32.71501399796537,5,1,4,4,1,2,2,1,2,5,1,1,2,NA,1,2,2,2,2,1,1,1,1,5,5,5
103,10,49,catholic,1,NA,9.103951871822295,32.71501399796537,4,1,3,3,3,3,2,4,2,5,1,2,2,2,NA,2,1,1,2,4,2,3,4,5,5,4
104,8,15,protestant,3,NA,7.0755156471615255,4.897081788550679,3,4,5,4,4,4,2,2,3,4,1,1,4,4,1,2,2,2,2,1,3,4,5,4,4,4
104,9,15,protestant,3,NA,7.0755156471615255,4.897081788550679,5,5,5,5,4,4,3,3,3,5,1,1,4,4,1,3,2,3,3,3,3,5,5,3,4,4
104,10,15,protestant,3,NA,7.0755156471615255,4.897081788550679,5,5,5,5,5,5,4,4,4,4,1,1,4,4,3,4,4,2,4,3,5,5,5,5,4,4
105,8,56,catholic,3,NA,9.571268473424961,108.56200856362719,3,4,3,3,3,3,2,3,3,5,1,1,3,3,1,5,1,2,2,3,4,3,3,3,3,4
105,9,56,catholic,3,NA,9.571268473424961,108.56200856362719,4,2,4,3,4,3,2,3,3,4,2,2,2,3,1,NA,1,1,3,2,3,3,3,5,3,3
105,12,56,catholic,3,NA,9.571268473424961,108.56200856362719,3,4,3,3,2,2,4,3,2,3,1,1,2,2,1,2,3,1,1,4,2,3,4,4,3,3
107,8,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,3,1,2,3,3,2,2,3
107,9,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,2,3,3,3,3,1,2,2,2,1,5,2,2,1,2,2,3,3,2,2,3,4,5,4,2
107,10,41,protestant,1,NA,0.4249838335800534,5.672785375121562,5,5,5,5,2,2,2,2,2,3,1,1,5,5,1,5,1,3,2,2,2,4,5,5,5,4
107,11,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,4,3,4,3,3,2,2,2,3,1,1,2,2,3,3,3,2,5,3,1,2,4,4,3,3
107,12,41,protestant,1,NA,0.4249838335800534,5.672785375121562,3,2,3,3,NA,2,1,2,2,2,1,1,2,2,1,2,2,1,1,3,3,1,2,5,2,2
